payment_id,transaction_id,payment_date,amount,currency,payment_method,paying_entity_id,paying_entity_type,settlement_route
PAY0004141,TXN0004872,2022-07-26,1856.76,GBP,wire,CUST00063,customer,direct
PAY0004142,TXN0004874,2024-06-18,490716.08,GBP,wire,CUST00002,customer,direct
PAY0004143,TXN0004876,2022-05-04,1530734.58,USD,letter_of_credit,CUST00107,customer,direct
PAY0004144,TXN0004877,2023-11-11,4328.52,GBP,wire,CUST00171,customer,direct
PAY0004145,TXN0004878,2024-01-14,4502.12,GBP,letter_of_credit,CUST00064,customer,direct
PAY0004146,TXN0004879,2025-01-19,11114.2,USD,wire,CUST00057,customer,direct
PAY0004147,TXN0004880,2023-07-08,8980.02,USD,documentary_collection,CUST00095,customer,direct
PAY0004148,TXN0004881,2024-06-27,91199.06,GBP,wire,CUST00156,customer,direct
PAY0004149,TXN0004882,2023-08-26,15452.03,GBP,wire,CUST00099,customer,direct
PAY0004150,TXN0004883,2024-10-24,3796.11,GBP,wire,CUST00143,customer,direct
PAY0004151,TXN0004885,2024-01-21,8591.26,EUR,wire,CUST00140,customer,direct
PAY0004152,TXN0004886,2024-12-29,49218.2,GBP,letter_of_credit,CUST00132,customer,direct
PAY0004153,TXN0004887,2024-09-08,604.31,GBP,wire,CUST00162,customer,direct
PAY0004154,TXN0004889,2023-07-23,106839.54,USD,wire,CUST00070,customer,direct
PAY0004155,TXN0004891,2022-06-18,953095.85,USD,wire,CUST00073,customer,direct
PAY0004156,TXN0004892,2022-09-25,1271212.31,USD,wire,CUST00137,customer,direct
PAY0004157,TXN0004893,2024-03-15,11395.13,GBP,wire,CUST00116,customer,direct
PAY0004158,TXN0004894,2022-04-29,4203.02,GBP,wire,CUST00136,customer,direct
PAY0004159,TXN0004895,2023-12-01,4023.69,USD,letter_of_credit,CUST00133,customer,direct
PAY0004160,TXN0004896,2023-06-27,540801.64,GBP,wire,CUST00179,customer,direct
PAY0004161,TXN0004897,2023-07-22,44197.5,GBP,wire,CUST00159,customer,direct
PAY0004162,TXN0004898,2024-08-04,68.44,USD,wire,CUST00106,customer,direct
PAY0004163,TXN0004899,2022-12-09,68483.48,GBP,wire,CUST00158,customer,direct
PAY0004164,TXN0004901,2024-06-15,112081.91,GBP,wire,CUST00130,customer,direct
PAY0004165,TXN0004902,2025-01-04,12208.03,GBP,wire,CUST00094,customer,direct
PAY0004166,TXN0004903,2024-07-30,7951.65,USD,wire,CUST00173,customer,direct
PAY0004167,TXN0004904,2023-08-21,5033.06,GBP,letter_of_credit,CUST00091,customer,direct
PAY0004168,TXN0004905,2023-02-20,4627.05,GBP,wire,CUST00033,customer,direct
PAY0004169,TXN0004907,2024-11-05,6078.2,USD,letter_of_credit,CUST00172,customer,direct
PAY0004170,TXN0004908,2022-12-13,10361.9,USD,documentary_collection,CUST00003,customer,direct
PAY0004171,TXN0004909,2023-03-15,1592.52,GBP,wire,CUST00012,customer,direct
PAY0004172,TXN0004910,2023-07-25,96254.12,GBP,letter_of_credit,CUST00120,customer,direct
PAY0004173,TXN0004911,2022-05-25,2207908.05,EUR,wire,CUST00101,customer,direct
PAY0004174,TXN0004913,2022-07-29,5146.68,GBP,wire,CUST00017,customer,direct
PAY0004175,TXN0004916,2023-11-10,7956.32,EUR,wire,CUST00153,customer,direct
PAY0004176,TXN0004917,2022-05-03,2298.72,GBP,wire,CUST00071,customer,direct
PAY0004177,TXN0004918,2023-10-06,997145.97,EUR,wire,CUST00063,customer,direct
PAY0004178,TXN0004919,2024-04-09,5726.59,GBP,documentary_collection,CUST00015,customer,direct
PAY0004179,TXN0004920,2024-02-12,21101.37,USD,letter_of_credit,CUST00103,customer,direct
PAY0004180,TXN0004921,2024-06-25,2521419.14,GBP,letter_of_credit,CUST00117,customer,direct
PAY0004181,TXN0004922,2022-05-26,38291.39,EUR,wire,CUST00051,customer,direct
PAY0004182,TXN0004923,2023-09-27,8633157.69,EUR,letter_of_credit,CUST00132,customer,direct
PAY0004183,TXN0004925,2024-09-22,8715.37,USD,documentary_collection,CUST00032,customer,direct
PAY0004184,TXN0004926,2024-02-29,230116.73,GBP,documentary_collection,CUST00104,customer,direct
PAY0004185,TXN0004927,2024-11-23,202150.54,GBP,wire,CUST00125,customer,direct
PAY0004186,TXN0004929,2023-05-20,12817.91,USD,wire,CUST00033,customer,direct
PAY0004187,TXN0004930,2024-03-08,4484.09,GBP,wire,CUST00072,customer,direct
PAY0004188,TXN0004931,2022-05-09,13466.47,GBP,documentary_collection,CUST00025,customer,direct
PAY0004189,TXN0004932,2024-01-07,333627.2,GBP,letter_of_credit,CUST00064,customer,direct
PAY0004190,TXN0004933,2022-10-11,2183.85,USD,letter_of_credit,CUST00027,customer,direct
PAY0004191,TXN0004934,2022-05-04,190395.07,GBP,letter_of_credit,CUST00162,customer,direct
PAY0004192,TXN0004935,2024-01-11,7459.46,USD,documentary_collection,CUST00108,customer,direct
PAY0004193,TXN0004936,2023-04-24,9162.25,GBP,letter_of_credit,CUST00060,customer,direct
PAY0004194,TXN0004937,2023-04-18,37640.25,GBP,letter_of_credit,CUST00141,customer,direct
PAY0004195,TXN0004938,2023-01-30,55363.4,USD,wire,INTM00027,intermediary,third_party
PAY0004196,TXN0004939,2024-02-27,1168255.46,GBP,wire,CUST00108,customer,direct
PAY0004197,TXN0004940,2023-12-12,5094.66,USD,wire,CUST00124,customer,direct
PAY0004198,TXN0004941,2024-02-12,86985.96,GBP,wire,CUST00146,customer,direct
PAY0004199,TXN0004942,2024-06-08,3426.11,EUR,wire,CUST00041,customer,direct
PAY0004200,TXN0004943,2023-11-28,527.26,GBP,letter_of_credit,CUST00107,customer,direct
PAY0004201,TXN0004944,2022-04-18,1164.12,GBP,documentary_collection,CUST00139,customer,direct
PAY0004202,TXN0004945,2022-07-22,334648.74,EUR,letter_of_credit,CUST00144,customer,direct
PAY0004203,TXN0004946,2025-01-01,4719.79,EUR,wire,CUST00032,customer,direct
PAY0004204,TXN0004947,2022-12-12,357213.39,GBP,wire,CUST00176,customer,direct
PAY0004205,TXN0004949,2023-03-01,474223.19,GBP,letter_of_credit,CUST00071,customer,direct
PAY0004206,TXN0004950,2025-01-01,20524.58,USD,letter_of_credit,CUST00035,customer,direct
PAY0004207,TXN0004953,2024-02-03,2304843.51,USD,wire,CUST00025,customer,direct
PAY0004208,TXN0004954,2023-09-14,58637.55,GBP,wire,CUST00132,customer,direct
PAY0004209,TXN0004955,2024-01-08,68554.53,EUR,letter_of_credit,CUST00108,customer,direct
PAY0004210,TXN0004956,2024-12-16,3139.81,GBP,wire,CUST00071,customer,direct
PAY0004211,TXN0004957,2024-01-24,162324.48,EUR,wire,CUST00099,customer,direct
PAY0004212,TXN0004958,2022-06-07,2462968.68,USD,wire,CUST00109,customer,direct
PAY0004213,TXN0004959,2023-07-22,1931.86,EUR,wire,CUST00034,customer,direct
PAY0004214,TXN0004960,2024-07-22,73196.74,USD,wire,CUST00054,customer,direct
PAY0004215,TXN0004961,2022-03-17,2059.18,GBP,letter_of_credit,INTM00031,intermediary,third_party
PAY0004216,TXN0004962,2023-02-07,46653.1,GBP,wire,CUST00003,customer,direct
PAY0004217,TXN0004963,2022-09-09,460681.25,GBP,wire,CUST00173,customer,direct
PAY0004218,TXN0004965,2022-07-08,247848.9,GBP,documentary_collection,CUST00046,customer,direct
PAY0004219,TXN0004966,2023-12-09,1923.46,USD,letter_of_credit,CUST00058,customer,direct
PAY0004220,TXN0004967,2022-04-18,10283.03,EUR,wire,CUST00038,customer,direct
PAY0004221,TXN0004968,2024-11-06,1945.38,GBP,wire,CUST00101,customer,direct
PAY0004222,TXN0004969,2023-01-15,151838.35,USD,letter_of_credit,CUST00039,customer,direct
PAY0004223,TXN0004970,2023-04-06,19463104.99,EUR,wire,CUST00143,customer,direct
PAY0004224,TXN0004971,2024-06-03,630376.75,USD,wire,CUST00070,customer,direct
PAY0004225,TXN0004972,2023-03-05,344148.99,GBP,letter_of_credit,CUST00175,customer,direct
PAY0004226,TXN0004973,2022-06-18,9376290.06,GBP,letter_of_credit,CUST00154,customer,direct
PAY0004227,TXN0004974,2024-10-03,5673.41,USD,wire,CUST00073,customer,direct
PAY0004228,TXN0004975,2022-05-15,27086.23,GBP,documentary_collection,CUST00108,customer,direct
PAY0004229,TXN0004976,2023-07-11,1348492.52,USD,wire,CUST00005,customer,direct
PAY0004230,TXN0004978,2024-02-29,1070655.68,GBP,wire,CUST00092,customer,direct
PAY0004231,TXN0004980,2024-10-29,621571.81,GBP,wire,CUST00072,customer,direct
PAY0004232,TXN0004981,2022-08-29,2044.89,EUR,letter_of_credit,CUST00017,customer,direct
PAY0004233,TXN0004982,2024-01-16,234142.1,GBP,wire,CUST00152,customer,direct
PAY0004234,TXN0004983,2022-01-30,11271.87,GBP,letter_of_credit,CUST00074,customer,direct
PAY0004235,TXN0004984,2022-06-17,6983.29,USD,documentary_collection,CUST00085,customer,direct
PAY0004236,TXN0004985,2022-12-09,97.47,GBP,wire,CUST00073,customer,direct
PAY0004237,TXN0004986,2024-09-28,1372474.74,GBP,letter_of_credit,CUST00090,customer,direct
PAY0004238,TXN0004989,2023-01-24,9354.11,GBP,letter_of_credit,CUST00099,customer,direct
PAY0004239,TXN0004990,2023-01-08,958473.48,GBP,wire,CUST00030,customer,direct
PAY0004240,TXN0004991,2022-09-01,1284.15,USD,letter_of_credit,CUST00158,customer,direct
PAY0004241,TXN0004993,2023-07-12,41236.57,EUR,wire,CUST00003,customer,direct
PAY0004242,TXN0004994,2024-03-05,611.07,GBP,wire,CUST00008,customer,direct
PAY0004243,TXN0004995,2022-09-04,2945909.81,GBP,letter_of_credit,CUST00140,customer,direct
PAY0004244,TXN0004997,2023-09-27,12021.66,USD,wire,CUST00005,customer,direct
PAY0004245,TXN0004998,2022-10-31,71956.28,GBP,letter_of_credit,CUST00147,customer,direct
PAY0004246,TXN0004999,2023-04-20,365289.55,USD,documentary_collection,CUST00055,customer,direct
PAY0004247,TXN0005000,2024-04-03,1191708.66,EUR,wire,CUST00177,customer,direct
PAY0004248,TXN0005001,2024-10-23,6886.22,GBP,wire,CUST00159,customer,direct
PAY0004249,TXN0005002,2023-08-22,7218.89,GBP,wire,CUST00009,customer,direct
PAY0004250,TXN0005003,2024-11-01,5533.88,GBP,wire,CUST00125,customer,direct
PAY0004251,TXN0005004,2022-11-05,208519.44,GBP,wire,CUST00109,customer,direct
PAY0004252,TXN0005006,2025-01-16,683733.18,USD,documentary_collection,CUST00062,customer,direct
PAY0004253,TXN0005007,2022-09-06,29851.76,EUR,letter_of_credit,CUST00089,customer,direct
PAY0004254,TXN0005009,2023-06-17,22749.28,GBP,wire,CUST00130,customer,direct
PAY0004255,TXN0005010,2024-09-12,72713019.92,GBP,wire,CUST00050,customer,direct
PAY0004256,TXN0005011,2022-12-19,131086.75,GBP,wire,CUST00169,customer,direct
PAY0004257,TXN0005012,2024-12-18,2100240.37,GBP,wire,CUST00145,customer,direct
PAY0004258,TXN0005013,2024-07-07,1937.72,USD,letter_of_credit,CUST00115,customer,direct
PAY0004259,TXN0005016,2022-04-26,51778.82,USD,wire,CUST00027,customer,direct
PAY0004260,TXN0005017,2024-01-21,88260.31,USD,wire,CUST00090,customer,direct
PAY0004261,TXN0005018,2023-07-06,6804.24,EUR,wire,CUST00141,customer,direct
PAY0004262,TXN0005019,2023-01-16,191896.36,GBP,wire,CUST00028,customer,direct
PAY0004263,TXN0005022,2023-06-14,490903.49,GBP,letter_of_credit,CUST00048,customer,direct
PAY0004264,TXN0005023,2023-01-10,65630.26,GBP,letter_of_credit,CUST00108,customer,direct
PAY0004265,TXN0005024,2024-12-27,5754.96,USD,wire,CUST00150,customer,direct
PAY0004266,TXN0005025,2023-02-28,39850.03,GBP,wire,CUST00140,customer,direct
PAY0004267,TXN0005026,2022-10-23,1414388.78,USD,wire,CUST00096,customer,direct
PAY0004268,TXN0005027,2024-02-21,38139.66,GBP,documentary_collection,CUST00007,customer,direct
PAY0004269,TXN0005028,2022-03-12,4686.59,EUR,wire,CUST00053,customer,direct
PAY0004270,TXN0005030,2023-10-15,7966.98,USD,wire,CUST00015,customer,direct
PAY0004271,TXN0005031,2022-11-02,4284.01,EUR,letter_of_credit,CUST00128,customer,direct
PAY0004272,TXN0005033,2022-03-24,4895.57,EUR,letter_of_credit,CUST00136,customer,direct
PAY0004273,TXN0005034,2024-12-26,6582.64,USD,wire,CUST00040,customer,direct
PAY0004274,TXN0005035,2024-08-25,43762.26,GBP,letter_of_credit,CUST00045,customer,direct
PAY0004275,TXN0005036,2022-08-04,5905.06,USD,wire,CUST00036,customer,direct
PAY0004276,TXN0005037,2023-07-11,9291.46,USD,letter_of_credit,CUST00071,customer,direct
PAY0004277,TXN0005038,2022-08-17,809.82,GBP,wire,CUST00095,customer,direct
PAY0004278,TXN0005041,2023-07-26,20870.43,GBP,documentary_collection,CUST00044,customer,direct
PAY0004279,TXN0005042,2024-12-19,32019.38,EUR,wire,CUST00102,customer,direct
PAY0004280,TXN0005043,2023-12-05,53008.31,EUR,wire,CUST00055,customer,direct
PAY0004281,TXN0005044,2024-09-10,64512.43,USD,wire,CUST00172,customer,direct
PAY0004282,TXN0005045,2023-11-30,111232.43,GBP,wire,CUST00058,customer,direct
PAY0004283,TXN0005046,2023-07-08,27119479.6,GBP,documentary_collection,CUST00157,customer,direct
PAY0004284,TXN0005049,2023-09-08,26041.11,USD,wire,CUST00034,customer,direct
PAY0004285,TXN0005050,2023-07-25,4165.79,USD,wire,CUST00076,customer,direct
PAY0004286,TXN0005051,2023-07-25,2705.83,GBP,wire,CUST00163,customer,direct
PAY0004287,TXN0005052,2024-08-21,386959.2,GBP,wire,CUST00032,customer,direct
PAY0004288,TXN0005053,2022-04-27,3480.11,EUR,wire,CUST00142,customer,direct
PAY0004289,TXN0005054,2024-01-24,17075.73,GBP,letter_of_credit,CUST00126,customer,direct
PAY0004290,TXN0005055,2024-04-26,1232.52,GBP,documentary_collection,CUST00063,customer,direct
PAY0004291,TXN0005056,2024-01-14,8205.1,GBP,wire,CUST00061,customer,direct
PAY0004292,TXN0005057,2022-09-27,5075.71,GBP,letter_of_credit,CUST00171,customer,direct
PAY0004293,TXN0005058,2023-04-22,25221.73,USD,wire,CUST00129,customer,direct
PAY0004294,TXN0005060,2022-08-16,205542.72,USD,letter_of_credit,CUST00165,customer,direct
PAY0004295,TXN0005061,2024-07-12,3601.84,GBP,wire,CUST00074,customer,direct
PAY0004296,TXN0005062,2023-12-02,20366454.7,EUR,wire,CUST00015,customer,direct
PAY0004297,TXN0005063,2024-09-19,8772.37,USD,wire,CUST00147,customer,direct
PAY0004298,TXN0005065,2022-10-14,283.17,GBP,wire,CUST00080,customer,direct
PAY0004299,TXN0005066,2024-06-20,7149.24,EUR,wire,CUST00127,customer,direct
PAY0004300,TXN0005067,2024-03-03,10602.07,USD,documentary_collection,CUST00043,customer,direct
PAY0004301,TXN0005068,2022-09-09,1028879.14,USD,letter_of_credit,CUST00154,customer,direct
PAY0004302,TXN0005069,2022-02-17,982986.45,GBP,letter_of_credit,CUST00067,customer,direct
PAY0004303,TXN0005070,2024-05-16,47231.39,GBP,documentary_collection,INTM00018,intermediary,third_party
PAY0004304,TXN0005071,2024-03-27,17424.48,USD,wire,CUST00091,customer,direct
PAY0004305,TXN0005072,2022-05-15,19484.28,GBP,wire,CUST00049,customer,direct
PAY0004306,TXN0005073,2023-06-04,1050.85,USD,letter_of_credit,CUST00112,customer,direct
PAY0004307,TXN0005074,2024-11-08,819.81,USD,wire,CUST00135,customer,direct
PAY0004308,TXN0005076,2024-07-17,2388478.52,GBP,wire,CUST00142,customer,direct
PAY0004309,TXN0005077,2023-03-17,81727.38,EUR,wire,CUST00078,customer,direct
PAY0004310,TXN0005078,2022-06-11,1128.11,GBP,wire,CUST00175,customer,direct
PAY0004311,TXN0005079,2023-03-05,406186.95,USD,letter_of_credit,CUST00048,customer,direct
PAY0004312,TXN0005080,2024-03-02,60783.16,GBP,wire,CUST00127,customer,direct
PAY0004313,TXN0005081,2024-08-05,72543.67,GBP,wire,CUST00097,customer,direct
PAY0004314,TXN0005082,2023-12-23,27833.86,GBP,letter_of_credit,CUST00170,customer,direct
PAY0004315,TXN0005083,2022-03-01,56644.88,USD,wire,CUST00040,customer,direct
PAY0004316,TXN0005084,2023-11-20,6810.44,USD,letter_of_credit,CUST00036,customer,direct
PAY0004317,TXN0005085,2022-08-20,62348.48,GBP,wire,CUST00157,customer,direct
PAY0004318,TXN0005086,2023-11-27,10363.27,GBP,letter_of_credit,CUST00163,customer,direct
PAY0004319,TXN0005087,2023-04-26,18647.81,USD,wire,CUST00135,customer,direct
PAY0004320,TXN0005088,2023-09-07,378810.21,GBP,letter_of_credit,CUST00086,customer,direct
PAY0004321,TXN0005089,2023-11-13,39652.92,GBP,wire,CUST00074,customer,direct
PAY0004322,TXN0005090,2023-12-30,79366.89,USD,wire,CUST00120,customer,direct
PAY0004323,TXN0005091,2022-01-24,48323.97,GBP,documentary_collection,CUST00135,customer,direct
PAY0004324,TXN0005092,2025-01-04,358165.46,GBP,documentary_collection,CUST00050,customer,direct
PAY0004325,TXN0005093,2023-10-13,7676.65,GBP,wire,CUST00002,customer,direct
PAY0004326,TXN0005094,2023-08-11,8408.11,USD,letter_of_credit,CUST00014,customer,direct
PAY0004327,TXN0005096,2022-05-14,41045.41,GBP,documentary_collection,CUST00123,customer,direct
PAY0004328,TXN0005097,2023-12-31,29326.57,GBP,wire,CUST00080,customer,direct
PAY0004329,TXN0005098,2023-02-25,86132.74,GBP,wire,CUST00112,customer,direct
PAY0004330,TXN0005101,2023-05-21,38272.14,GBP,wire,CUST00135,customer,direct
PAY0004331,TXN0005102,2022-02-18,44335.89,USD,documentary_collection,CUST00131,customer,direct
PAY0004332,TXN0005103,2023-10-08,23288.37,GBP,wire,CUST00174,customer,direct
PAY0004333,TXN0005104,2024-08-22,34859.45,EUR,letter_of_credit,CUST00149,customer,direct
PAY0004334,TXN0005105,2023-06-10,50689.65,EUR,wire,CUST00069,customer,direct
PAY0004335,TXN0005106,2024-01-05,501.43,GBP,wire,CUST00127,customer,direct
PAY0004336,TXN0005107,2022-05-29,232.15,USD,wire,CUST00064,customer,direct
PAY0004337,TXN0005109,2024-06-07,21731754.7,GBP,wire,CUST00110,customer,direct
PAY0004338,TXN0005110,2023-05-01,115953.64,GBP,documentary_collection,CUST00151,customer,direct
PAY0004339,TXN0005111,2024-09-26,516583.69,EUR,letter_of_credit,INTM00044,intermediary,third_party
PAY0004340,TXN0005112,2023-05-03,13730.65,GBP,documentary_collection,CUST00003,customer,direct
PAY0004341,TXN0005113,2024-07-03,42324.28,USD,wire,CUST00026,customer,direct
PAY0004342,TXN0005114,2023-12-31,7974.88,USD,letter_of_credit,CUST00096,customer,direct
PAY0004343,TXN0005115,2024-11-27,5865.59,GBP,wire,CUST00174,customer,direct
PAY0004344,TXN0005116,2023-09-07,708448.82,USD,wire,CUST00113,customer,direct
PAY0004345,TXN0005117,2023-06-17,4248.54,EUR,wire,CUST00146,customer,direct
PAY0004346,TXN0005118,2023-02-13,3388.59,GBP,wire,CUST00085,customer,direct
PAY0004347,TXN0005119,2024-01-04,39376.04,GBP,wire,CUST00173,customer,direct
PAY0004348,TXN0005120,2025-01-13,29903.66,GBP,letter_of_credit,CUST00170,customer,direct
PAY0004349,TXN0005121,2022-07-25,28991.87,USD,wire,CUST00040,customer,direct
PAY0004350,TXN0005122,2024-11-05,92679.44,USD,wire,CUST00156,customer,direct
PAY0004351,TXN0005124,2024-05-09,46456.18,USD,letter_of_credit,CUST00107,customer,direct
PAY0004352,TXN0005125,2023-10-26,99839.87,EUR,wire,CUST00079,customer,direct
PAY0004353,TXN0005126,2024-08-31,85459.68,GBP,wire,CUST00055,customer,direct
PAY0004354,TXN0005127,2022-11-07,65680.83,USD,letter_of_credit,CUST00169,customer,direct
PAY0004355,TXN0005129,2024-07-05,694036.59,GBP,letter_of_credit,CUST00025,customer,direct
PAY0004356,TXN0005132,2023-03-13,4294.0,EUR,wire,CUST00055,customer,direct
PAY0004357,TXN0005133,2024-12-05,299.2,GBP,letter_of_credit,CUST00013,customer,direct
PAY0004358,TXN0005134,2024-02-20,100951.07,USD,wire,CUST00048,customer,direct
PAY0004359,TXN0005135,2024-06-02,872913.57,GBP,documentary_collection,CUST00138,customer,direct
PAY0004360,TXN0005136,2023-12-04,296188.35,GBP,wire,CUST00158,customer,direct
PAY0004361,TXN0005137,2024-09-06,10794.6,EUR,letter_of_credit,CUST00142,customer,direct
PAY0004362,TXN0005138,2023-06-21,8824.42,USD,documentary_collection,CUST00090,customer,direct
PAY0004363,TXN0005140,2024-06-25,563933.94,GBP,wire,CUST00170,customer,direct
PAY0004364,TXN0005141,2023-08-17,107471.65,GBP,wire,CUST00010,customer,direct
PAY0004365,TXN0005142,2022-10-28,10135.87,EUR,wire,CUST00163,customer,direct
PAY0004366,TXN0005145,2022-05-23,47580.85,USD,wire,CUST00081,customer,direct
PAY0004367,TXN0005146,2023-03-18,17767.1,EUR,wire,CUST00079,customer,direct
PAY0004368,TXN0005147,2022-04-01,345.22,GBP,wire,CUST00029,customer,direct
PAY0004369,TXN0005148,2024-10-02,362505.32,USD,letter_of_credit,CUST00042,customer,direct
PAY0004370,TXN0005149,2024-12-05,146411.2,GBP,letter_of_credit,CUST00054,customer,direct
PAY0004371,TXN0005150,2022-11-20,2340171.27,USD,wire,CUST00002,customer,direct
PAY0004372,TXN0005151,2024-10-28,243357.79,GBP,wire,CUST00091,customer,direct
PAY0004373,TXN0005153,2024-12-18,67583.77,USD,wire,CUST00060,customer,direct
PAY0004374,TXN0005154,2022-07-12,42948.23,EUR,letter_of_credit,CUST00032,customer,direct
PAY0004375,TXN0005155,2022-04-11,9031950.14,USD,letter_of_credit,CUST00175,customer,direct
PAY0004376,TXN0005157,2022-11-05,148609.14,USD,wire,CUST00086,customer,direct
PAY0004377,TXN0005158,2023-10-27,18278.06,USD,letter_of_credit,CUST00131,customer,direct
PAY0004378,TXN0005160,2023-02-07,64982.4,USD,wire,CUST00039,customer,direct
PAY0004379,TXN0005162,2024-05-27,8861.61,USD,wire,CUST00139,customer,direct
PAY0004380,TXN0005163,2023-06-05,34136017.09,USD,letter_of_credit,CUST00118,customer,direct
PAY0004381,TXN0005164,2022-02-15,30356.98,USD,letter_of_credit,CUST00102,customer,direct
PAY0004382,TXN0005165,2023-02-20,45606.85,USD,wire,CUST00001,customer,direct
PAY0004383,TXN0005166,2023-09-06,202938.27,USD,letter_of_credit,CUST00115,customer,direct
PAY0004384,TXN0005167,2024-09-21,18081902.58,USD,wire,CUST00112,customer,direct
PAY0004385,TXN0005169,2023-08-26,911735.37,GBP,wire,CUST00044,customer,direct
PAY0004386,TXN0005171,2022-12-18,3501.88,USD,letter_of_credit,CUST00068,customer,direct
