shipment_id,transaction_id,origin_country_id,destination_country_id,departure_date,arrival_date,declared_weight_kg,declared_value,mode,container_ref
SHIP0003056,TXN0003126,BR,GB,2024-07-29,2024-08-29,371592.4,11907.22,sea,CNT632994
SHIP0003057,TXN0003127,NL,GB,2023-03-01,2023-03-10,599799.0,3129.81,air,CNT584429
SHIP0003058,TXN0003128,GB,TH,2023-02-27,2023-03-09,2332.7,209501.88,road,CNT402089
SHIP0003059,TXN0003129,ZA,GB,2025-01-02,2025-01-15,2510.6,4561.04,sea,CNT333706
SHIP0003060,TXN0003130,NL,GB,2023-02-25,2023-03-08,335846.3,39185.45,sea,CNT341835
SHIP0003061,TXN0003132,GH,GB,2024-12-20,2025-01-11,237399.9,1307667.89,sea,CNT789499
SHIP0003062,TXN0003133,GB,GB,2022-05-15,2022-05-29,85857.7,772965.6,air,CNT489939
SHIP0003063,TXN0003134,SG,GB,2023-07-23,2023-08-22,1387243.0,15904.27,sea,CNT446499
SHIP0003064,TXN0003135,KR,GB,2023-01-09,2023-01-26,1168.9,222296.65,sea,CNT925005
SHIP0003065,TXN0003136,US,GB,2022-05-15,2022-06-01,3135.9,50851.68,air,CNT193043
SHIP0003066,TXN0003137,JP,GB,2022-03-04,2022-03-15,2603.9,42641.67,air,CNT791801
SHIP0003067,TXN0003138,NG,GB,2023-12-14,2023-12-22,8889.8,4075.93,sea,CNT819755
SHIP0003068,TXN0003139,GB,ZA,2023-12-23,2024-01-01,9771.3,2743.71,sea,CNT555605
SHIP0003069,TXN0003140,CA,GB,2023-09-15,2023-10-16,11406.5,6360.37,road,CNT956040
SHIP0003070,TXN0003141,CN,GB,2024-01-14,2024-01-20,1587.6,138799.18,road,CNT825371
SHIP0003071,TXN0003142,QA,GB,2024-03-04,2024-03-29,2061.6,827198.57,road,CNT185806
SHIP0003072,TXN0003143,MY,GB,2022-03-08,2022-03-15,4975.8,118283.67,road,CNT436639
SHIP0003073,TXN0003144,GB,FR,2022-02-13,2022-02-23,487.5,127452.74,air,CNT568853
SHIP0003074,TXN0003146,IT,GB,2023-09-22,2023-10-03,998.7,169656.34,air,CNT309862
SHIP0003075,TXN0003147,ES,GB,2024-09-23,2024-09-28,850568.6,41495.63,air,CNT192160
SHIP0003076,TXN0003148,QA,GB,2024-12-16,2024-12-30,13002.8,38836.83,road,CNT382759
SHIP0003077,TXN0003149,GB,IN,2024-06-27,2024-07-19,331670.9,5514.2,sea,CNT865952
SHIP0003078,TXN0003150,GB,MY,2022-11-24,2022-12-17,3333.5,93258.36,sea,CNT807464
SHIP0003079,TXN0003151,GB,EG,2023-09-27,2023-10-05,16452.8,14182.92,air,CNT381026
SHIP0003080,TXN0003152,GB,EG,2022-05-14,2022-06-14,369267.2,8345.36,sea,CNT362778
SHIP0003081,TXN0003153,KR,GB,2023-06-25,2023-07-27,3746672.7,3546.54,sea,CNT914626
SHIP0003082,TXN0003154,GB,KE,2022-04-25,2022-05-14,7983673.3,4536.65,sea,CNT896572
SHIP0003083,TXN0003155,GB,ZA,2024-12-27,2025-01-06,1395.1,189529.51,sea,CNT775598
SHIP0003084,TXN0003156,GB,VN,2023-05-15,2023-05-26,14348.8,87719.68,sea,CNT406864
SHIP0003085,TXN0003157,CA,GB,2024-03-11,2024-04-04,646018.2,822.34,road,CNT619068
SHIP0003086,TXN0003158,EG,GB,2022-04-28,2022-05-29,57187.8,5025.18,sea,CNT396332
SHIP0003087,TXN0003159,GB,IT,2024-11-12,2024-12-03,1228432.9,1849.72,sea,CNT774676
SHIP0003088,TXN0003160,GB,FR,2023-08-02,2023-08-10,5015.4,63119.54,sea,CNT521496
SHIP0003089,TXN0003161,GB,IT,2022-03-23,,14936.7,297260.87,air,CNT569193
SHIP0003090,TXN0003162,GB,PL,2023-02-12,2023-02-20,146932.6,528438.35,sea,CNT876204
SHIP0003091,TXN0003163,NG,GB,2022-08-28,2022-09-07,43161.1,3518.17,road,CNT616787
SHIP0003092,TXN0003164,GB,SA,2022-03-23,2022-04-11,438561.4,1862.8,sea,CNT744551
SHIP0003093,TXN0003165,GB,TR,2022-02-09,2022-03-08,1764.1,38909.48,sea,CNT486535
SHIP0003094,TXN0003166,GB,DE,2024-02-29,2024-03-17,2966856.6,4965.05,sea,CNT321101
SHIP0003095,TXN0003167,GB,ES,2024-08-18,2024-09-07,1192.4,12178.29,air,CNT219660
SHIP0003096,TXN0003168,GB,NG,2023-12-31,2024-01-22,4658649.0,4219929.77,air,CNT768322
SHIP0003097,TXN0003169,CN,GB,2024-02-05,2024-02-17,518018.6,10032.89,sea,CNT571050
SHIP0003098,TXN0003170,GB,PT,2022-02-14,2022-03-03,125328.7,3081181.25,sea,CNT290952
SHIP0003099,TXN0003171,GB,AU,2022-07-18,2022-07-24,1350.1,764873.32,air,CNT601213
SHIP0003100,TXN0003172,PL,GB,2022-02-10,2022-03-08,82764.3,3719528.27,sea,CNT823411
SHIP0003101,TXN0003174,GB,TH,2024-03-27,2024-04-27,38903.9,9088.57,sea,CNT700044
SHIP0003102,TXN0003175,GB,IN,2024-11-20,2024-12-01,1746005.9,2113.14,sea,CNT223800
SHIP0003103,TXN0003176,PL,GB,2024-09-21,2024-09-28,143535.3,360.34,air,CNT994542
SHIP0003104,TXN0003177,GB,US,2022-09-09,2022-10-03,1567.5,272115.72,air,CNT236888
SHIP0003105,TXN0003178,NL,GB,2023-07-24,2023-08-05,101720.8,2541809.44,sea,CNT478342
SHIP0003106,TXN0003179,PL,GB,2023-12-19,2024-01-21,2841907.2,792.17,sea,CNT161706
SHIP0003107,TXN0003180,GB,SG,2024-03-25,2024-04-15,1792.9,31111.04,sea,CNT886595
SHIP0003108,TXN0003181,GB,MY,2024-01-05,2024-01-17,24239.7,10505.12,sea,CNT750671
SHIP0003109,TXN0003182,AU,GB,2023-05-17,2023-06-17,69876.1,13771.52,road,CNT367902
SHIP0003110,TXN0003183,GB,MY,2022-01-09,2022-01-22,3476.4,1890046.68,air,CNT140526
SHIP0003111,TXN0003184,GB,US,2024-10-29,2024-11-13,1685.8,9499.01,air,CNT686288
SHIP0003112,TXN0003185,GB,DE,2024-02-02,2024-03-05,37272.4,565074.65,road,CNT236210
SHIP0003113,TXN0003186,ES,GB,2024-07-12,2024-07-27,48020.2,30467.46,sea,CNT569171
SHIP0003114,TXN0003187,GH,GB,2022-09-06,2022-10-01,15502.0,40692.35,sea,CNT917078
SHIP0003115,TXN0003188,GB,JP,2022-05-04,2022-05-31,11151.3,63355.27,sea,CNT595265
SHIP0003116,TXN0003189,GB,PT,2024-09-16,2024-10-01,14010.1,3267.24,air,CNT671082
SHIP0003117,TXN0003190,GB,VN,2024-06-09,2024-07-11,949.7,15128.16,air,CNT760988
SHIP0003118,TXN0003191,KR,GB,2024-07-13,2024-07-30,3421774.0,2599946.06,air,CNT981027
SHIP0003119,TXN0003192,GB,SA,2023-05-01,2023-05-17,52850.6,3373093.11,air,CNT293755
SHIP0003120,TXN0003193,IN,GB,2024-09-23,2024-10-25,3945.3,131901.15,road,CNT816295
SHIP0003121,TXN0003194,VN,GB,2022-09-07,2022-09-25,4289.2,474688.09,road,CNT657526
SHIP0003122,TXN0003195,GB,NL,2024-04-19,2024-05-07,15720.0,10172.28,sea,CNT888024
SHIP0003123,TXN0003196,DE,GB,2023-07-01,2023-07-18,3681.0,78566.59,sea,CNT489566
SHIP0003124,TXN0003197,GB,KR,2022-07-08,2022-07-27,8543.7,296308.91,road,CNT711668
SHIP0003125,TXN0003198,GB,BR,2024-03-05,2024-04-01,4192.2,56076.33,sea,CNT360544
SHIP0003126,TXN0003199,GB,IT,2023-02-02,2023-02-22,16146.3,31984.71,road,CNT458527
SHIP0003127,TXN0003200,GB,KR,2022-06-26,2022-07-19,4793.5,39384.13,air,CNT408151
SHIP0003128,TXN0003202,GB,SG,2024-05-01,,59429.6,3829.01,sea,CNT597138
SHIP0003129,TXN0003204,FR,GB,2024-12-01,2024-12-22,13568.7,41913.99,sea,CNT182616
SHIP0003130,TXN0003205,GB,CN,2024-02-24,2024-03-23,1818469.4,804.52,air,CNT423844
SHIP0003131,TXN0003206,AU,GB,2022-02-02,2022-03-04,5154111.4,9950398.6,road,CNT343536
SHIP0003132,TXN0003207,JP,GB,2023-01-10,2023-01-19,286240.5,3283.84,road,CNT730155
SHIP0003133,TXN0003208,GB,ZA,2024-12-12,2024-12-22,97757.0,17386.51,sea,CNT169575
SHIP0003134,TXN0003209,EG,GB,2022-07-17,2022-08-06,45691.2,974630.64,sea,CNT268571
SHIP0003135,TXN0003210,GB,GB,2024-11-15,2024-12-12,2153.0,2904.87,sea,CNT103698
SHIP0003136,TXN0003211,GB,GB,2023-07-29,2023-08-20,133868.6,24472.92,sea,CNT135402
SHIP0003137,TXN0003212,GB,AE,2024-01-13,2024-02-12,12290.2,39977.64,sea,CNT669752
SHIP0003138,TXN0003213,GB,IT,2024-01-25,2024-02-12,20129.3,510.47,road,CNT703231
SHIP0003139,TXN0003214,GB,BR,2023-07-20,2023-08-09,1938719.0,28444184.39,air,CNT388786
SHIP0003140,TXN0003215,GB,FR,2023-07-30,2023-08-17,57798.7,210945.08,road,CNT690100
SHIP0003141,TXN0003216,GB,VN,2023-09-17,2023-10-04,8821.3,1030415.09,sea,CNT677819
SHIP0003142,TXN0003217,US,GB,2023-12-12,2024-01-03,2461701.8,1344.68,sea,CNT512228
SHIP0003143,TXN0003218,GH,GB,2024-03-24,2024-04-27,2688.6,44749.99,sea,CNT374969
SHIP0003144,TXN0003219,NG,GB,2023-05-01,2023-05-24,910195.5,1435.75,sea,CNT795631
SHIP0003145,TXN0003220,GB,GB,2023-04-25,2023-05-05,563235.1,12143.11,sea,CNT886477
SHIP0003146,TXN0003221,IE,GB,2024-05-06,2024-05-29,4810.5,3149.34,road,CNT259236
SHIP0003147,TXN0003222,GB,KR,2024-04-15,2024-05-11,3212.3,105387.99,road,CNT982400
SHIP0003148,TXN0003223,GB,TH,2023-12-20,2023-12-26,3883833.8,456.9,road,CNT619053
SHIP0003149,TXN0003224,GB,US,2023-05-29,2023-06-20,6156.5,5444.61,air,CNT849435
SHIP0003150,TXN0003225,GB,US,2023-09-29,2023-10-05,2430.8,22951.23,road,CNT907119
SHIP0003151,TXN0003226,GB,MY,2023-09-21,2023-10-19,297487.3,777.23,sea,CNT872604
SHIP0003152,TXN0003227,GB,PL,2023-04-28,2023-05-26,6207.9,1045997.81,sea,CNT891984
SHIP0003153,TXN0003228,GB,MY,2022-07-24,2022-08-10,2603.7,10555.94,sea,CNT396383
SHIP0003154,TXN0003229,GB,VN,2023-08-18,2023-09-17,266.6,14972.99,road,CNT414948
SHIP0003155,TXN0003230,EG,GB,2023-05-09,2023-06-09,337178.7,2566107.48,sea,CNT500131
SHIP0003156,TXN0003231,GB,QA,2022-03-01,2022-04-04,3799.3,90980.23,road,CNT459429
SHIP0003157,TXN0003232,GB,AU,2024-11-17,,3256.0,14940.11,sea,CNT650671
SHIP0003158,TXN0003233,GB,BR,2024-01-04,2024-01-11,118983.5,380634.24,sea,CNT473193
SHIP0003159,TXN0003234,GB,DE,2022-05-10,2022-06-11,2811.6,297670.65,air,CNT803530
SHIP0003160,TXN0003235,AU,GB,2022-08-16,2022-09-02,172288.0,1113.5,sea,CNT589216
SHIP0003161,TXN0003236,GB,EG,2023-09-24,2023-10-17,183879.9,8284.66,road,CNT148805
SHIP0003162,TXN0003237,GB,SA,2024-08-08,2024-08-25,867595.6,617.08,sea,CNT664617
SHIP0003163,TXN0003239,GB,DE,2024-06-16,2024-07-20,14716.2,478465.87,sea,CNT834959
SHIP0003164,TXN0003240,ES,GB,2022-05-30,2022-06-09,1173.3,142908.86,road,CNT406580
SHIP0003165,TXN0003241,JP,GB,2023-08-04,2023-08-16,112083.0,319416.9,sea,CNT530622
SHIP0003166,TXN0003242,GB,ZA,2024-06-30,2024-07-18,7157.5,56724.47,sea,CNT728541
SHIP0003167,TXN0003243,GB,PT,2024-07-19,2024-08-01,1172292.3,3684.25,sea,CNT302272
SHIP0003168,TXN0003244,GB,CA,2022-09-25,2022-10-01,1073.0,73423.2,sea,CNT975510
SHIP0003169,TXN0003245,GB,GB,2024-01-15,2024-01-21,122380.0,1250712.83,air,CNT523017
SHIP0003170,TXN0003246,GB,NG,2022-02-22,2022-03-15,249584.3,10491.87,sea,CNT773662
SHIP0003171,TXN0003247,GH,GB,2022-06-13,2022-07-17,1323745.0,5735.45,sea,CNT541279
SHIP0003172,TXN0003248,GB,NL,2024-09-22,2024-10-13,107343.7,17556.44,road,CNT573156
SHIP0003173,TXN0003249,GB,US,2024-03-24,2024-04-10,7690.5,1662513.38,sea,CNT482786
SHIP0003174,TXN0003250,GB,NL,2022-08-20,2022-09-07,1463191.3,16385.85,sea,CNT280943
SHIP0003175,TXN0003251,GB,IE,2025-01-03,2025-01-08,45295.6,253245.94,air,CNT788581
SHIP0003176,TXN0003252,ES,GB,2024-12-25,2025-01-18,7708109.6,62167200.66,sea,CNT868092
SHIP0003177,TXN0003253,GB,ES,2022-02-18,2022-02-14,130632.1,172084.62,air,CNT407296
SHIP0003178,TXN0003254,NL,GB,2022-02-04,2022-02-28,1426.3,8788.47,air,CNT176436
SHIP0003179,TXN0003255,JP,GB,2022-09-28,2022-10-05,5589.6,689373.79,road,CNT140043
SHIP0003180,TXN0003256,GB,EG,2024-05-23,2024-06-13,29987.1,140035.82,sea,CNT876373
SHIP0003181,TXN0003257,KE,GB,2023-10-26,2023-11-27,7279.0,57172.85,road,CNT692062
SHIP0003182,TXN0003258,GB,MY,2023-07-20,2023-08-18,2468.6,7215.39,sea,CNT209903
SHIP0003183,TXN0003259,GB,ES,2023-04-06,2023-04-14,5985.9,85933.3,sea,CNT131915
SHIP0003184,TXN0003260,GB,JP,2023-06-14,2023-06-27,66732.8,5376.1,air,CNT181475
SHIP0003185,TXN0003261,GB,TR,2023-12-07,2023-12-14,2996.8,204565.04,sea,CNT400738
SHIP0003186,TXN0003262,PT,GB,2022-03-19,2022-03-26,986992.7,14401.21,road,CNT557860
SHIP0003187,TXN0003263,GB,NG,2023-10-07,2023-10-13,195882.7,3893.1,sea,CNT982173
SHIP0003188,TXN0003264,GB,DE,2022-09-05,2022-10-01,36840.7,5165.37,sea,CNT667099
SHIP0003189,TXN0003265,BR,GB,2024-05-17,2024-06-15,461665.5,9950.29,sea,CNT709014
SHIP0003190,TXN0003266,GB,NG,2022-08-11,2022-08-22,17703.6,4273.81,sea,CNT609283
SHIP0003191,TXN0003267,SA,GB,2022-03-21,2022-04-16,283838.2,4259.31,air,CNT133156
SHIP0003192,TXN0003268,GB,QA,2023-04-24,2023-05-24,10514.9,93107.5,road,CNT711663
SHIP0003193,TXN0003269,FR,GB,2023-05-06,2023-06-06,382239.0,4361.61,sea,CNT679105
SHIP0003194,TXN0003270,GB,IN,2023-07-26,2023-08-03,2390020.1,48946876.02,sea,CNT554395
SHIP0003195,TXN0003271,IT,GB,2024-08-09,2024-08-31,1770597.8,28004.65,sea,CNT823216
SHIP0003196,TXN0003272,GB,EG,2024-02-13,2024-02-25,204147.9,3546045.83,road,CNT440965
SHIP0003197,TXN0003273,KR,GB,2023-02-06,2023-03-02,2653.1,10895.9,air,CNT194987
SHIP0003198,TXN0003274,FR,GB,2024-03-09,2024-03-23,930.1,46600.28,air,CNT327218
SHIP0003199,TXN0003275,CA,GB,2023-07-16,2023-08-09,227433.0,12723.11,air,CNT698344
SHIP0003200,TXN0003276,GB,NL,2022-09-05,2022-10-04,17129.9,174841.24,road,CNT345079
SHIP0003201,TXN0003277,GB,EG,2022-01-28,2022-02-15,12322.4,6304.4,sea,CNT722855
SHIP0003202,TXN0003278,KE,GB,2022-01-12,2022-01-30,31171.2,3297920.62,sea,CNT784826
SHIP0003203,TXN0003279,DE,GB,2022-09-10,2022-10-11,12814.4,206.94,air,CNT627281
SHIP0003204,TXN0003280,TR,GB,2024-06-25,2024-07-28,371443.7,11406.39,road,CNT929762
SHIP0003205,TXN0003281,PT,GB,2023-05-29,2023-06-13,495557.6,1231.35,road,CNT368296
SHIP0003206,TXN0003282,GB,CN,2023-05-14,2023-06-16,195678.8,6273.58,air,CNT303672
SHIP0003207,TXN0003283,GB,NG,2023-03-16,2023-04-06,2033082.1,2759716.41,air,CNT916336
SHIP0003208,TXN0003284,GB,CN,2022-10-13,2022-11-04,352186.3,44430.46,air,CNT559475
SHIP0003209,TXN0003285,BR,GB,2024-02-26,2024-03-24,3785038.2,6998.5,air,CNT938882
SHIP0003210,TXN0003286,GB,KE,2022-01-21,2022-02-03,135244.4,381349.03,sea,CNT724588
SHIP0003211,TXN0003287,GB,SG,2023-11-06,2023-11-29,8367.3,66427.66,sea,CNT850108
SHIP0003212,TXN0003288,SA,GB,2024-10-28,2024-11-15,3715.3,54124.34,air,CNT280385
SHIP0003213,TXN0003289,GB,CA,2024-08-27,2024-09-14,33317.8,53285.64,sea,CNT198999
SHIP0003214,TXN0003290,GB,PT,2023-02-16,2023-03-11,6871.7,10974.2,sea,CNT942533
SHIP0003215,TXN0003291,GB,FR,2024-07-31,2024-08-06,29865.3,586617.74,sea,CNT137767
SHIP0003216,TXN0003292,GB,VN,2022-09-20,2022-10-15,5644.2,725712.99,air,CNT394441
SHIP0003217,TXN0003293,GB,FR,2022-09-29,2022-10-14,5329.3,2730116.33,road,CNT351403
SHIP0003218,TXN0003294,MY,GB,2023-01-20,2023-02-01,513016.8,3034.64,air,CNT257479
SHIP0003219,TXN0003295,TR,GB,2022-01-27,2022-02-09,200050.0,5231.07,air,CNT628310
SHIP0003220,TXN0003296,AU,GB,2022-10-28,2022-11-19,2575536.4,714018.71,sea,CNT976072
SHIP0003221,TXN0003297,IE,GB,2024-07-30,2024-08-18,78450.5,149482.08,sea,CNT552679
SHIP0003222,TXN0003298,GB,PL,2024-04-24,2024-05-22,540396.1,3734.87,road,CNT228730
SHIP0003223,TXN0003299,GB,DE,2022-12-31,2023-01-13,842991.1,1577.85,air,CNT911572
SHIP0003224,TXN0003300,GB,DE,2022-12-11,2023-01-11,566541.4,25403643.02,sea,CNT147196
SHIP0003225,TXN0003301,GB,CN,2023-01-18,2023-01-30,5018792.3,3057.56,sea,CNT293602
SHIP0003226,TXN0003302,GB,DE,2022-05-14,2022-06-02,1362605.0,2285.69,sea,CNT329142
SHIP0003227,TXN0003303,AE,GB,2022-06-29,2022-07-13,792.3,181274.42,sea,CNT619228
SHIP0003228,TXN0003304,GB,IE,2024-12-27,2025-01-18,272843.4,9180.39,road,CNT153968
SHIP0003229,TXN0003305,US,GB,2024-02-01,2024-02-12,2450.3,30142.22,air,CNT159448
SHIP0003230,TXN0003306,GB,KE,2024-01-21,2024-02-13,4556.7,81515.46,road,CNT436377
SHIP0003231,TXN0003307,ZA,GB,2022-11-12,2022-12-08,1548.2,63119.51,sea,CNT934806
SHIP0003232,TXN0003308,GB,KR,2024-08-04,2024-08-31,1281.8,16243.93,sea,CNT974171
SHIP0003233,TXN0003309,GB,PT,2022-07-20,2022-08-18,6799.0,5045.31,air,CNT722856
SHIP0003234,TXN0003310,NG,GB,2024-12-02,2024-12-20,1150391.2,2551.52,sea,CNT315220
SHIP0003235,TXN0003311,GB,FR,2023-07-15,2023-07-22,35153.0,12122.4,sea,CNT556979
SHIP0003236,TXN0003312,CN,GB,2023-01-04,2023-01-26,132418.2,184432.71,road,CNT204952
SHIP0003237,TXN0003313,GH,GB,2024-04-07,2024-04-22,23812.4,119067.59,road,CNT261444
SHIP0003238,TXN0003314,GB,GB,2023-04-12,2023-05-01,695.3,125734.76,air,CNT938262
SHIP0003239,TXN0003315,GB,GH,2022-10-27,2022-11-20,476262.6,2372.06,sea,CNT459819
SHIP0003240,TXN0003316,GB,MY,2024-01-28,2024-02-09,2226.2,3012.49,sea,CNT215689
SHIP0003241,TXN0003317,GB,SG,2024-03-11,2024-03-27,74757.1,3376471.96,sea,CNT384162
SHIP0003242,TXN0003318,TH,GB,2023-10-26,2023-11-01,831344.3,441.91,air,CNT762745
SHIP0003243,TXN0003319,GB,PT,2023-05-28,2023-06-23,94033.0,2010468.73,air,CNT339325
SHIP0003244,TXN0003320,IT,GB,2022-12-30,2022-12-29,61209.4,301919.11,air,CNT608314
SHIP0003245,TXN0003321,JP,GB,2023-03-27,2023-04-15,1422013.1,3603.95,sea,CNT735393
SHIP0003246,TXN0003322,GB,FR,2024-08-23,2024-09-14,472.0,41189.8,sea,CNT854274
SHIP0003247,TXN0003323,IT,GB,2023-02-05,2023-02-28,589178.7,48467427.64,sea,CNT712399
SHIP0003248,TXN0003324,GB,AU,2024-12-04,2024-12-24,6678.3,586028.28,air,CNT131139
SHIP0003249,TXN0003325,GB,IT,2022-06-11,2022-07-14,3992.0,89811.27,road,CNT908847
SHIP0003250,TXN0003327,PT,GB,2023-01-07,2023-01-22,3676074.3,24162933.23,sea,CNT513530
SHIP0003251,TXN0003328,VN,GB,2022-01-10,2022-01-16,1696.4,35763.52,sea,CNT575890
SHIP0003252,TXN0003329,GB,TH,2024-08-26,2024-09-02,1592964.2,6948.49,sea,CNT767358
SHIP0003253,TXN0003330,GB,KR,2023-01-18,2023-02-15,1582641.2,27029.54,sea,CNT614596
SHIP0003254,TXN0003331,GB,TR,2022-04-26,2022-05-29,5323.4,98938.34,sea,CNT393370
SHIP0003255,TXN0003332,GB,CA,2023-11-14,2023-11-23,395.3,35530.35,sea,CNT668403
SHIP0003256,TXN0003333,GB,IT,2024-11-25,2024-11-24,140.6,35234.88,sea,CNT814421
SHIP0003257,TXN0003334,US,GB,2024-12-27,2025-01-05,146987.9,2864.53,sea,CNT157347
SHIP0003258,TXN0003335,FR,GB,2022-05-02,2022-05-30,3820.5,6907.88,sea,CNT284458
SHIP0003259,TXN0003336,GB,AE,2024-05-27,2024-06-05,100329.2,7222.67,sea,CNT856692
SHIP0003260,TXN0003337,AU,GB,2023-02-05,2023-02-19,3749.4,24860.56,sea,CNT257136
SHIP0003261,TXN0003338,VN,GB,2024-07-11,2024-08-04,1501842.4,1816.36,sea,CNT214715
SHIP0003262,TXN0003339,GB,KR,2023-10-30,2023-11-28,50440.3,1186686.35,air,CNT259985
SHIP0003263,TXN0003341,GB,NL,2024-07-12,2024-08-11,71806.3,2924.19,road,CNT785524
SHIP0003264,TXN0003342,GB,IN,2024-09-10,2024-09-25,1013.4,50706.3,sea,CNT462494
SHIP0003265,TXN0003343,GB,ZA,2022-06-12,2022-07-09,460135.4,3449.28,air,CNT285596
SHIP0003266,TXN0003344,IE,GB,2024-03-11,2024-03-31,1844.1,56465.48,sea,CNT820340
SHIP0003267,TXN0003345,GB,MY,2022-06-10,2022-06-20,62651.2,8932.79,sea,CNT792465
SHIP0003268,TXN0003346,GB,JP,2024-11-09,2024-11-27,8535.0,257082.67,sea,CNT372364
SHIP0003269,TXN0003347,GB,DE,2023-11-26,2023-12-20,8410.4,15883.36,sea,CNT788044
SHIP0003270,TXN0003348,GB,FR,2022-08-02,2022-08-29,7039.0,5214.57,sea,CNT797040
SHIP0003271,TXN0003349,GB,KE,2022-11-22,2022-12-24,5942800.7,48195619.53,road,CNT862906
SHIP0003272,TXN0003350,GB,JP,2024-09-10,,622675.6,26.51,air,CNT730109
SHIP0003273,TXN0003351,SA,GB,2023-12-15,2023-12-31,244.8,267183.3,sea,CNT648025
SHIP0003274,TXN0003352,GB,TR,2022-09-15,2022-10-17,815610.0,48445.5,sea,CNT422984
SHIP0003275,TXN0003353,GB,AU,2024-06-21,2024-06-30,109617.2,526.24,sea,CNT245854
SHIP0003276,TXN0003354,IT,GB,2024-03-04,2024-03-30,5074098.4,8153.24,air,CNT680364
SHIP0003277,TXN0003355,SA,GB,2022-03-29,2022-04-10,9030.1,39646.41,air,CNT384353
SHIP0003278,TXN0003356,GB,CA,2022-11-09,2022-12-06,557.9,171260.58,road,CNT685693
SHIP0003279,TXN0003357,GB,NG,2024-07-19,2024-08-13,14645.2,2867.6,sea,CNT462282
SHIP0003280,TXN0003358,GB,AE,2023-01-27,2023-02-07,9434.0,258811.5,sea,CNT451230
SHIP0003281,TXN0003359,GB,GB,2022-02-15,2022-03-03,3437.7,14632.8,sea,CNT405428
SHIP0003282,TXN0003360,GH,GB,2023-10-26,2023-10-22,4060244.5,738.33,sea,CNT347330
SHIP0003283,TXN0003361,GB,EG,2024-09-14,2024-10-10,1363805.3,9612.1,sea,CNT857099
SHIP0003284,TXN0003362,GB,VN,2023-09-09,2023-09-30,630858.9,676.52,road,CNT160793
SHIP0003285,TXN0003363,GB,CN,2024-12-07,2024-12-18,385794.3,8676.74,sea,CNT556817
SHIP0003286,TXN0003364,GB,AU,2022-05-15,2022-06-10,22429.9,214782.37,sea,CNT918081
SHIP0003287,TXN0003365,GB,VN,2024-01-09,2024-01-19,3727.3,401927.3,road,CNT374434
SHIP0003288,TXN0003366,PL,GB,2023-12-19,2024-01-10,659393.1,11053.9,sea,CNT293414
SHIP0003289,TXN0003367,GB,TH,2024-12-19,2024-12-30,1077.9,17913.72,air,CNT661550
SHIP0003290,TXN0003368,GB,PT,2023-07-29,2023-08-05,209990.9,3610.7,air,CNT614598
SHIP0003291,TXN0003369,KR,GB,2024-06-28,2024-07-03,14593.8,222187.59,sea,CNT575672
SHIP0003292,TXN0003370,GB,TR,2022-06-16,2022-07-04,277598.0,541.12,air,CNT865943
SHIP0003293,TXN0003371,GB,IT,2022-02-23,2022-03-08,117.3,592149.52,sea,CNT438991
SHIP0003294,TXN0003372,GB,NL,2024-03-03,2024-03-26,55454.8,15528.22,road,CNT390365
SHIP0003295,TXN0003373,GB,EG,2022-01-12,2022-02-15,1923.2,61433.53,sea,CNT525219
SHIP0003296,TXN0003374,GB,ZA,2024-08-25,2024-09-25,45980.3,376506.59,air,CNT665630
SHIP0003297,TXN0003375,GB,US,2022-01-29,2022-02-13,274650.4,2385.53,sea,CNT688975
SHIP0003298,TXN0003376,AE,GB,2024-01-27,2024-02-05,289550.1,304242.22,air,CNT537923
SHIP0003299,TXN0003377,IN,GB,2023-05-14,2023-05-28,12230.3,14606.2,sea,CNT131027
SHIP0003300,TXN0003378,GB,TH,2023-12-11,2023-12-17,9647984.4,9152642.03,sea,CNT309980
SHIP0003301,TXN0003379,GB,SA,2023-11-21,2023-12-20,315529.2,3150106.34,sea,CNT997031
SHIP0003302,TXN0003380,SG,GB,2023-05-07,2023-05-13,728579.9,409.2,sea,CNT827176
SHIP0003303,TXN0003381,GB,SA,2023-06-16,2023-07-19,1327125.0,7539.32,air,CNT468880
SHIP0003304,TXN0003382,GB,SA,2023-07-09,2023-07-14,401871.4,21929.72,sea,CNT252990
SHIP0003305,TXN0003383,QA,GB,2024-01-21,2024-02-01,2279.7,58538.35,sea,CNT846135
SHIP0003306,TXN0003384,GB,AU,2024-02-21,2024-03-09,134134.0,410903.17,sea,CNT230005
SHIP0003307,TXN0003385,DE,GB,2023-05-15,2023-05-25,437705.7,7887.08,sea,CNT911844
SHIP0003308,TXN0003386,GB,SG,2023-01-27,2023-02-21,216619.4,1282170.01,air,CNT991587
SHIP0003309,TXN0003387,ES,GB,2022-02-21,2022-03-03,91.8,255652.23,sea,CNT225050
SHIP0003310,TXN0003388,GB,BR,2024-05-06,2024-05-26,562149.3,28710.69,sea,CNT653133
SHIP0003311,TXN0003389,GB,KR,2022-09-10,2022-10-09,14667.2,1078068.54,air,CNT715139
SHIP0003312,TXN0003390,GB,TR,2023-04-25,2023-05-17,3258.4,36585.58,road,CNT651635
SHIP0003313,TXN0003391,AE,GB,2024-12-26,2025-01-24,11978.0,1242476.89,air,CNT397968
SHIP0003314,TXN0003392,GB,KE,2024-05-17,2024-05-27,374.1,78915.35,sea,CNT926510
SHIP0003315,TXN0003394,VN,GB,2023-06-09,2023-06-16,4424.7,99675.64,sea,CNT382028
