transaction_intermediary_id,transaction_id,intermediary_id,intermediary_role,sequence_order,role_start_date,role_end_date,source_confidence
TI0006123,TXN0002381,INTM00021,payment_processor,2,2024-12-30,2025-01-15,high
TI0006124,TXN0004887,INTM00013,freight_forwarder,2,2024-08-19,2024-09-09,high
TI0006125,TXN0002043,INTM00006,broker,2,2022-04-08,2022-04-17,high
TI0006126,TXN0001167,INTM00006,payment_processor,1,2023-01-11,2023-02-08,high
TI0006127,TXN0005535,INTM00013,correspondent_bank,2,2023-03-22,2023-04-01,high
TI0006128,TXN0005557,INTM00018,freight_forwarder,2,2023-08-02,2023-08-28,medium
TI0006129,TXN0000219,INTM00019,freight_forwarder,2,2023-01-18,2023-02-03,medium
TI0006130,TXN0002783,INTM00014,agent,1,2022-12-27,2023-01-06,medium
TI0006131,TXN0004004,INTM00039,correspondent_bank,1,2022-04-07,2022-04-26,high
TI0006132,TXN0001921,INTM00039,freight_forwarder,2,2024-05-20,2024-05-26,high
TI0006133,TXN0000801,INTM00012,broker,1,2022-06-09,2022-06-19,high
TI0006134,TXN0001287,INTM00045,correspondent_bank,1,2022-09-02,2022-09-07,high
TI0006135,TXN0005439,INTM00012,correspondent_bank,1,2022-04-11,2022-05-09,high
TI0006136,TXN0001905,INTM00012,broker,1,2022-08-26,2022-09-24,high
TI0006137,TXN0000473,INTM00011,correspondent_bank,2,2023-03-25,2023-04-10,high
TI0006138,TXN0001889,INTM00009,correspondent_bank,2,2022-09-29,2022-10-28,high
TI0006139,TXN0001769,INTM00015,payment_processor,2,2023-07-16,2023-07-30,medium
TI0006140,TXN0004870,INTM00011,agent,1,2024-11-24,2024-12-20,high
TI0006141,TXN0000140,INTM00002,freight_forwarder,1,2022-08-03,2022-08-19,medium
TI0006142,TXN0002482,INTM00004,payment_processor,1,2022-07-14,2022-07-27,medium
TI0006143,TXN0004566,INTM00003,correspondent_bank,2,2024-10-19,2024-11-13,high
TI0006144,TXN0001944,INTM00024,broker,1,2023-07-08,2023-07-16,high
TI0006145,TXN0002380,INTM00030,payment_processor,2,2022-04-07,2022-05-04,high
TI0006146,TXN0000919,INTM00039,broker,2,2024-03-04,2024-03-15,high
TI0006147,TXN0005007,INTM00020,correspondent_bank,1,2022-08-25,2022-09-07,medium
TI0006148,TXN0003754,INTM00015,broker,1,2022-10-23,2022-11-04,high
TI0006149,TXN0003619,INTM00036,correspondent_bank,2,2024-06-28,2024-07-14,high
TI0006150,TXN0002286,INTM00034,freight_forwarder,1,2024-01-02,2024-01-28,high
TI0006151,TXN0001200,INTM00035,freight_forwarder,1,2024-01-28,2024-02-19,high
TI0006152,TXN0004942,INTM00042,payment_processor,1,2024-05-13,2024-05-31,high
TI0006153,TXN0001538,INTM00034,agent,1,2023-02-09,2023-03-08,high
TI0006154,TXN0000887,INTM00001,freight_forwarder,2,2024-05-26,2024-06-21,high
TI0006155,TXN0001564,INTM00012,correspondent_bank,2,2024-11-24,2024-12-10,high
TI0006156,TXN0003523,INTM00026,broker,2,2022-03-01,2022-03-16,high
TI0006157,TXN0002226,INTM00017,broker,1,2023-05-09,2023-05-30,medium
TI0006158,TXN0000371,INTM00012,freight_forwarder,2,2024-03-13,2024-03-22,high
TI0006159,TXN0000043,INTM00007,correspondent_bank,1,2023-05-17,2023-05-26,high
TI0006160,TXN0000756,INTM00027,freight_forwarder,1,2024-10-07,2024-10-16,high
TI0006161,TXN0005594,INTM00042,agent,1,2024-02-10,2024-02-21,high
TI0006162,TXN0005883,INTM00002,agent,2,2023-06-22,2023-07-19,medium
TI0006163,TXN0003792,INTM00011,correspondent_bank,1,2022-05-19,2022-05-29,high
TI0006164,TXN0004192,INTM00001,freight_forwarder,2,2024-05-12,2024-06-09,high
TI0006165,TXN0004920,INTM00042,payment_processor,1,2024-01-26,2024-02-13,high
TI0006166,TXN0003145,INTM00004,payment_processor,2,2023-01-03,2023-01-31,medium
TI0006167,TXN0004041,INTM00015,broker,2,2022-01-12,2022-02-09,high
TI0006168,TXN0000636,INTM00035,payment_processor,1,2023-07-11,2023-08-02,high
TI0006169,TXN0000433,INTM00013,agent,1,2023-04-17,2023-04-30,high
TI0006170,TXN0000080,INTM00017,freight_forwarder,1,2022-10-21,2022-11-07,high
TI0006171,TXN0005161,INTM00015,agent,1,2022-04-09,2022-05-05,medium
TI0006172,TXN0001553,INTM00039,broker,2,2022-05-25,2022-06-12,high
TI0006173,TXN0000901,INTM00043,agent,1,2023-10-07,2023-10-30,high
TI0006174,TXN0002920,INTM00011,broker,1,2024-07-31,2024-08-16,high
TI0006175,TXN0000406,INTM00018,correspondent_bank,2,2023-03-15,2023-03-20,high
TI0006176,TXN0000452,INTM00011,agent,2,2022-09-18,2022-09-26,high
TI0006177,TXN0000692,INTM00005,freight_forwarder,2,2023-03-07,2023-03-21,medium
TI0006178,TXN0002136,INTM00007,agent,1,2023-06-21,2023-07-16,high
TI0006179,TXN0001250,INTM00041,payment_processor,1,2023-10-23,2023-10-31,high
TI0006180,TXN0001559,INTM00041,broker,1,2024-09-07,2024-09-29,medium
TI0006181,TXN0005988,INTM00028,freight_forwarder,1,2022-03-10,2022-03-26,high
TI0006182,TXN0005537,INTM00034,broker,2,2024-05-26,2024-06-05,medium
TI0006183,TXN0000974,INTM00043,agent,2,2024-12-26,2025-01-18,high
TI0006184,TXN0003734,INTM00003,payment_processor,1,2024-05-28,2024-06-05,high
TI0006185,TXN0001390,INTM00032,broker,2,2024-02-17,2024-03-05,high
TI0006186,TXN0003319,INTM00035,agent,2,2023-05-22,2023-06-03,high
TI0006187,TXN0002215,INTM00023,agent,1,2024-07-31,2024-08-08,high
TI0006188,TXN0002927,INTM00035,freight_forwarder,1,2022-12-21,2023-01-16,high
TI0006189,TXN0001949,INTM00010,payment_processor,2,2022-09-08,2022-09-16,high
TI0006190,TXN0000910,INTM00004,correspondent_bank,2,2023-12-09,2023-12-22,high
TI0006191,TXN0000398,INTM00012,freight_forwarder,1,2023-12-11,2023-12-22,high
TI0006192,TXN0002278,INTM00005,broker,2,2024-05-05,2024-05-15,high
TI0006193,TXN0001848,INTM00042,agent,2,2023-07-06,2023-07-30,high
TI0006194,TXN0003661,INTM00030,payment_processor,2,2024-11-27,2024-12-07,high
TI0006195,TXN0002013,INTM00007,correspondent_bank,2,2023-04-03,2023-05-01,high
TI0006196,TXN0005054,INTM00009,correspondent_bank,1,2023-12-23,2024-01-07,high
TI0006197,TXN0002725,INTM00003,broker,2,2023-01-08,2023-01-21,high
TI0006198,TXN0005734,INTM00002,freight_forwarder,2,2023-03-25,2023-04-18,medium
TI0006199,TXN0002928,INTM00001,correspondent_bank,1,2022-09-13,2022-09-27,high
TI0006200,TXN0004017,INTM00032,broker,2,2023-06-21,2023-06-30,high
TI0006201,TXN0003577,INTM00042,payment_processor,2,2023-07-04,2023-07-29,high
TI0006202,TXN0004519,INTM00031,correspondent_bank,2,2024-01-31,2024-02-20,high
TI0006203,TXN0004866,INTM00004,payment_processor,2,2024-04-21,2024-05-16,high
TI0006204,TXN0003086,INTM00004,correspondent_bank,2,2024-10-02,2024-10-09,medium
TI0006205,TXN0003583,INTM00029,freight_forwarder,2,2022-07-14,2022-07-25,high
TI0006206,TXN0001179,INTM00008,agent,1,2024-11-29,2024-12-06,medium
TI0006207,TXN0002435,INTM00004,agent,1,2022-11-11,2022-12-05,high
TI0006208,TXN0004108,INTM00009,agent,1,2024-03-06,2024-03-30,high
TI0006209,TXN0005715,INTM00033,agent,1,2023-03-25,2023-04-07,medium
TI0006210,TXN0004372,INTM00030,freight_forwarder,2,2023-08-16,2023-08-30,high
TI0006211,TXN0003888,INTM00028,payment_processor,1,2024-07-29,2024-08-13,high
TI0006212,TXN0001430,INTM00013,freight_forwarder,1,2024-02-20,2024-03-16,high
TI0006213,TXN0002960,INTM00014,agent,1,2023-10-10,2023-10-17,medium
TI0006214,TXN0005351,INTM00013,broker,2,2022-09-04,2022-09-24,high
TI0006215,TXN0001878,INTM00043,agent,1,2023-02-07,2023-02-24,high
TI0006216,TXN0003060,INTM00021,agent,2,2023-06-28,2023-07-16,high
TI0006217,TXN0000076,INTM00009,freight_forwarder,1,2023-09-23,2023-10-13,high
TI0006218,TXN0004114,INTM00013,agent,1,2022-02-27,2022-03-22,medium
TI0006219,TXN0002534,INTM00025,agent,1,2022-06-19,2022-06-27,high
TI0006220,TXN0003128,INTM00028,freight_forwarder,1,2023-02-25,2023-03-13,high
TI0006221,TXN0000853,INTM00006,correspondent_bank,1,2022-06-13,2022-06-21,high
TI0006222,TXN0003467,INTM00002,payment_processor,2,2022-01-12,2022-02-02,high
TI0006223,TXN0003268,INTM00015,freight_forwarder,1,2023-04-22,2023-05-19,high
TI0006224,TXN0004420,INTM00027,freight_forwarder,2,2022-11-21,2022-12-09,high
TI0006225,TXN0005602,INTM00037,correspondent_bank,1,2022-10-04,2022-10-28,high
TI0006226,TXN0001355,INTM00007,payment_processor,2,2024-01-26,2024-02-20,medium
TI0006227,TXN0005121,INTM00036,payment_processor,2,2022-07-04,2022-07-25,high
TI0006228,TXN0004720,INTM00002,payment_processor,2,2022-10-06,2022-11-04,high
TI0006229,TXN0002425,INTM00034,broker,1,2022-12-14,2023-01-01,high
TI0006230,TXN0002046,INTM00016,agent,1,2022-12-05,2022-12-27,high
TI0006231,TXN0004713,INTM00005,payment_processor,1,2024-06-28,2024-07-10,high
TI0006232,TXN0003348,INTM00037,payment_processor,2,2022-07-31,2022-08-12,high
TI0006233,TXN0002829,INTM00033,correspondent_bank,2,2022-05-28,2022-06-16,high
TI0006234,TXN0003641,INTM00010,agent,2,2023-03-18,2023-04-03,high
TI0006235,TXN0002662,INTM00030,correspondent_bank,1,2022-09-27,2022-10-12,high
TI0006236,TXN0005596,INTM00009,freight_forwarder,2,2023-08-17,2023-08-23,high
TI0006237,TXN0004251,INTM00042,agent,1,2022-03-25,2022-04-02,high
TI0006238,TXN0001063,INTM00024,freight_forwarder,1,2022-08-28,2022-09-15,high
TI0006239,TXN0004279,INTM00043,payment_processor,2,2022-11-07,2022-11-21,high
TI0006240,TXN0002548,INTM00026,agent,1,2022-01-23,2022-01-29,high
TI0006241,TXN0002008,INTM00021,agent,1,2023-10-19,2023-11-16,high
TI0006242,TXN0000636,INTM00027,broker,1,2023-07-11,2023-08-09,high
TI0006243,TXN0002257,INTM00009,freight_forwarder,1,2024-10-17,2024-10-28,high
TI0006244,TXN0002569,INTM00028,correspondent_bank,1,2023-04-29,2023-05-08,high
TI0006245,TXN0005818,INTM00009,freight_forwarder,1,2023-07-28,2023-08-09,high
TI0006246,TXN0004364,INTM00026,broker,2,2023-12-20,2024-01-03,high
TI0006247,TXN0003910,INTM00006,agent,2,2023-05-08,2023-05-16,medium
TI0006248,TXN0001911,INTM00007,freight_forwarder,1,2023-12-08,2023-12-26,medium
TI0006249,TXN0002804,INTM00007,payment_processor,2,2023-04-21,2023-05-04,high
TI0006250,TXN0003804,INTM00023,correspondent_bank,1,2023-09-28,2023-10-22,medium
TI0006251,TXN0003523,INTM00011,broker,1,2022-03-01,2022-03-28,medium
TI0006252,TXN0004445,INTM00010,agent,1,2024-05-06,2024-05-19,high
TI0006253,TXN0003925,INTM00017,correspondent_bank,2,2023-10-05,2023-11-01,medium
TI0006254,TXN0003295,INTM00022,agent,2,2022-01-20,2022-02-04,high
TI0006255,TXN0002376,INTM00042,freight_forwarder,2,2022-06-08,2022-06-24,high
TI0006256,TXN0005020,INTM00006,broker,2,2024-07-11,2024-08-02,high
TI0006257,TXN0000598,INTM00027,broker,1,2024-04-11,2024-04-24,high
TI0006258,TXN0000381,INTM00026,agent,1,2023-11-19,2023-12-12,medium
TI0006259,TXN0003063,INTM00021,payment_processor,2,2022-08-17,2022-08-25,high
TI0006260,TXN0004315,INTM00035,freight_forwarder,1,2022-12-20,2022-12-25,high
TI0006261,TXN0004791,INTM00033,correspondent_bank,1,2022-10-15,2022-10-27,high
TI0006262,TXN0005150,INTM00041,correspondent_bank,1,2022-10-20,2022-11-14,medium
TI0006263,TXN0004836,INTM00044,agent,2,2022-06-09,2022-06-27,high
TI0006264,TXN0004558,INTM00039,freight_forwarder,1,2022-06-09,2022-06-23,high
TI0006265,TXN0005239,INTM00016,payment_processor,2,2023-12-29,2024-01-09,medium
TI0006266,TXN0002453,INTM00008,correspondent_bank,2,2024-12-27,2025-01-15,high
TI0006267,TXN0002218,INTM00024,payment_processor,1,2024-05-08,2024-05-31,high
TI0006268,TXN0001890,INTM00020,agent,2,2024-04-15,2024-05-12,medium
TI0006269,TXN0001877,INTM00021,broker,2,2023-04-23,2023-05-12,high
TI0006270,TXN0001054,INTM00001,freight_forwarder,1,2024-12-13,2025-01-09,high
TI0006271,TXN0001246,INTM00041,broker,2,2023-03-22,2023-04-19,high
TI0006272,TXN0002465,INTM00017,payment_processor,1,2022-08-25,2022-09-05,high
TI0006273,TXN0004026,INTM00025,freight_forwarder,1,2022-11-06,2022-11-14,high
TI0006274,TXN0001807,INTM00024,payment_processor,2,2023-09-27,2023-10-21,high
TI0006275,TXN0003330,INTM00044,agent,2,2023-01-09,2023-01-30,high
TI0006276,TXN0003874,INTM00033,freight_forwarder,1,2023-09-16,2023-09-21,high
TI0006277,TXN0000400,INTM00010,payment_processor,1,2022-11-25,2022-12-20,high
TI0006278,TXN0001190,INTM00013,freight_forwarder,2,2024-03-10,2024-03-31,high
TI0006279,TXN0000031,INTM00014,freight_forwarder,1,2022-09-12,2022-09-23,high
TI0006280,TXN0000033,INTM00018,broker,1,2022-08-24,2022-09-04,medium
TI0006281,TXN0000488,INTM00023,broker,2,2022-07-25,2022-08-10,high
TI0006282,TXN0004626,INTM00040,agent,1,2024-08-09,2024-08-27,high
TI0006283,TXN0005601,INTM00011,freight_forwarder,1,2022-06-02,2022-06-14,high
TI0006284,TXN0004535,INTM00029,agent,2,2023-08-08,2023-08-25,medium
TI0006285,TXN0000053,INTM00017,agent,2,2022-04-22,2022-05-08,high
TI0006286,TXN0001463,INTM00025,correspondent_bank,1,2023-08-06,2023-08-15,high
TI0006287,TXN0004631,INTM00005,freight_forwarder,2,2022-06-28,2022-07-04,high
TI0006288,TXN0003864,INTM00022,payment_processor,1,2023-12-16,2024-01-01,high
TI0006289,TXN0002213,INTM00029,freight_forwarder,2,2024-12-26,2025-01-22,high
TI0006290,TXN0004781,INTM00023,agent,1,2024-07-02,2024-07-18,high
TI0006291,TXN0000502,INTM00002,correspondent_bank,2,2024-09-01,2024-09-13,high
TI0006292,TXN0002141,INTM00014,agent,1,2022-10-16,2022-11-04,high
TI0006293,TXN0003218,INTM00015,payment_processor,1,2024-03-19,2024-04-14,high
TI0006294,TXN0003191,INTM00003,payment_processor,2,2024-07-08,2024-08-03,high
TI0006295,TXN0003349,INTM00016,broker,2,2022-11-17,2022-11-25,high
TI0006296,TXN0001679,INTM00026,broker,1,2024-09-23,2024-10-21,high
TI0006297,TXN0005533,INTM00018,correspondent_bank,2,2024-09-29,2024-10-13,high
TI0006298,TXN0001739,INTM00040,payment_processor,2,2022-05-09,2022-06-03,high
TI0006299,TXN0003450,INTM00023,payment_processor,1,2024-07-17,2024-07-22,high
TI0006300,TXN0002426,INTM00045,broker,1,2023-09-26,2023-10-08,high
TI0006301,TXN0003453,INTM00034,freight_forwarder,2,2022-12-12,2023-01-02,high
TI0006302,TXN0003427,INTM00005,correspondent_bank,1,2023-01-03,2023-01-30,medium
TI0006303,TXN0003289,INTM00027,payment_processor,1,2024-08-22,2024-09-01,high
TI0006304,TXN0004464,INTM00009,correspondent_bank,1,2024-07-23,2024-08-17,high
TI0006305,TXN0004126,INTM00017,payment_processor,2,2023-05-06,2023-05-20,high
TI0006306,TXN0001921,INTM00032,payment_processor,1,2024-05-20,2024-05-26,high
TI0006307,TXN0004746,INTM00040,agent,2,2024-11-17,2024-11-28,high
TI0006308,TXN0002672,INTM00025,freight_forwarder,2,2022-07-03,2022-07-19,high
TI0006309,TXN0000562,INTM00022,broker,2,2022-09-11,2022-09-19,high
TI0006310,TXN0005778,INTM00040,agent,1,2023-08-22,2023-08-27,medium
TI0006311,TXN0000832,INTM00030,agent,1,2024-02-18,2024-02-28,medium
TI0006312,TXN0005517,INTM00016,freight_forwarder,2,2024-04-06,2024-04-20,high
TI0006313,TXN0000371,INTM00010,payment_processor,2,2024-03-13,2024-03-27,high
TI0006314,TXN0000665,INTM00026,payment_processor,2,2024-09-02,2024-09-13,high
TI0006315,TXN0005738,INTM00001,payment_processor,1,2024-08-14,2024-09-04,high
TI0006316,TXN0004474,INTM00041,broker,1,2022-05-24,2022-06-02,high
TI0006317,TXN0003491,INTM00042,correspondent_bank,2,2023-01-02,2023-01-07,medium
TI0006318,TXN0003719,INTM00030,payment_processor,2,2023-11-06,2023-11-23,high
TI0006319,TXN0005871,INTM00013,agent,2,2024-08-21,2024-08-30,high
TI0006320,TXN0003744,INTM00010,agent,1,2024-08-22,2024-08-28,high
TI0006321,TXN0000909,INTM00030,correspondent_bank,2,2024-08-19,2024-08-30,medium
TI0006322,TXN0003798,INTM00035,correspondent_bank,2,2022-06-16,2022-07-05,high
TI0006323,TXN0004398,INTM00029,broker,2,2023-06-23,2023-07-17,high
TI0006324,TXN0002621,INTM00007,broker,1,2023-06-06,2023-06-18,high
TI0006325,TXN0001875,INTM00043,freight_forwarder,1,2023-11-20,2023-11-25,high
TI0006326,TXN0004934,INTM00005,agent,1,2022-03-23,2022-03-31,high
TI0006327,TXN0001092,INTM00002,broker,1,2023-04-24,2023-05-14,high
TI0006328,TXN0003911,INTM00015,correspondent_bank,1,2022-09-04,2022-09-26,high
TI0006329,TXN0004841,INTM00010,correspondent_bank,1,2024-02-20,2024-03-01,medium
TI0006330,TXN0004309,INTM00022,correspondent_bank,1,2023-10-08,2023-11-06,medium
TI0006331,TXN0000996,INTM00027,payment_processor,2,2022-10-23,2022-11-21,high
TI0006332,TXN0004972,INTM00031,correspondent_bank,2,2023-02-21,2023-03-17,high
TI0006333,TXN0003599,INTM00010,payment_processor,1,2024-09-27,2024-10-07,high
TI0006334,TXN0002593,INTM00035,correspondent_bank,2,2024-09-14,2024-10-10,high
TI0006335,TXN0001120,INTM00011,broker,1,2024-11-22,2024-11-29,high
TI0006336,TXN0000704,INTM00029,freight_forwarder,1,2023-05-02,2023-05-30,high
TI0006337,TXN0002024,INTM00029,payment_processor,2,2024-01-21,2024-01-31,high
TI0006338,TXN0000619,INTM00033,freight_forwarder,1,2022-09-12,2022-09-23,high
TI0006339,TXN0000525,INTM00032,payment_processor,2,2023-10-01,2023-10-30,high
TI0006340,TXN0003862,INTM00045,payment_processor,1,2024-12-21,2024-12-29,high
TI0006341,TXN0005621,INTM00009,agent,2,2024-04-12,2024-04-28,high
TI0006342,TXN0002988,INTM00002,correspondent_bank,2,2022-10-27,2022-11-22,high
TI0006343,TXN0005861,INTM00002,freight_forwarder,2,2024-07-01,2024-07-19,medium
TI0006344,TXN0004845,INTM00039,correspondent_bank,1,2023-07-06,2023-07-17,high
TI0006345,TXN0000901,INTM00036,freight_forwarder,1,2023-10-07,2023-10-23,high
TI0006346,TXN0000272,INTM00025,correspondent_bank,1,2022-03-24,2022-04-12,high
TI0006347,TXN0002157,INTM00040,correspondent_bank,2,2023-09-16,2023-09-23,high
TI0006348,TXN0000333,INTM00018,payment_processor,1,2024-03-25,2024-04-19,high
TI0006349,TXN0000753,INTM00014,agent,1,2024-10-05,2024-11-01,high
TI0006350,TXN0004607,INTM00008,payment_processor,2,2022-11-26,2022-12-09,high
TI0006351,TXN0000697,INTM00018,agent,2,2022-04-15,2022-05-09,high
TI0006352,TXN0005966,INTM00045,freight_forwarder,2,2022-08-04,2022-08-15,high
TI0006353,TXN0001376,INTM00037,agent,1,2022-09-10,2022-09-22,high
TI0006354,TXN0005085,INTM00027,agent,2,2022-07-25,2022-08-22,medium
TI0006355,TXN0000463,INTM00031,broker,1,2024-02-24,2024-03-18,high
TI0006356,TXN0002515,INTM00028,agent,2,2022-07-02,2022-07-11,high
TI0006357,TXN0000784,INTM00005,payment_processor,2,2024-06-09,2024-06-16,high
TI0006358,TXN0005256,INTM00007,correspondent_bank,2,2023-12-03,2023-12-22,high
TI0006359,TXN0000420,INTM00001,agent,1,2022-06-17,2022-07-14,high
TI0006360,TXN0000219,INTM00037,payment_processor,1,2023-01-18,2023-01-23,medium
TI0006361,TXN0005906,INTM00027,payment_processor,2,2022-04-04,2022-05-01,high
TI0006362,TXN0004397,INTM00022,payment_processor,2,2023-01-29,2023-02-22,high
TI0006363,TXN0004918,INTM00015,freight_forwarder,1,2023-09-21,2023-10-02,high
TI0006364,TXN0001041,INTM00005,freight_forwarder,1,2024-03-19,2024-04-09,high
TI0006365,TXN0003289,INTM00005,correspondent_bank,1,2024-08-22,2024-08-30,high
TI0006366,TXN0001706,INTM00004,correspondent_bank,2,2023-11-05,2023-11-10,high
TI0006367,TXN0000127,INTM00040,broker,2,2022-07-01,2022-07-30,high
TI0006368,TXN0002093,INTM00045,freight_forwarder,2,2024-09-28,2024-10-20,high
TI0006369,TXN0003527,INTM00004,payment_processor,1,2023-06-29,2023-07-16,medium
TI0006370,TXN0001070,INTM00001,agent,2,2024-05-11,2024-05-31,medium
TI0006371,TXN0005289,INTM00001,freight_forwarder,1,2024-01-03,2024-01-22,high
TI0006372,TXN0003019,INTM00040,broker,1,2022-04-17,2022-04-26,high
TI0006373,TXN0005900,INTM00045,freight_forwarder,2,2024-07-19,2024-08-15,medium
TI0006374,TXN0002556,INTM00006,freight_forwarder,1,2022-06-28,2022-07-12,high
TI0006375,TXN0001932,INTM00037,broker,1,2022-09-05,2022-09-18,high
TI0006376,TXN0003187,INTM00031,freight_forwarder,1,2022-08-31,2022-09-12,high
TI0006377,TXN0001362,INTM00027,agent,2,2022-04-10,2022-05-07,high
TI0006378,TXN0002211,INTM00010,agent,1,2022-03-31,2022-04-25,high
TI0006379,TXN0000869,INTM00029,freight_forwarder,2,2024-04-09,2024-04-29,high
TI0006380,TXN0000556,INTM00024,broker,2,2024-09-30,2024-10-24,medium
TI0006381,TXN0005922,INTM00019,correspondent_bank,1,2023-08-07,2023-08-15,high
TI0006382,TXN0004835,INTM00002,payment_processor,1,2024-04-10,2024-04-26,high
TI0006383,TXN0004546,INTM00012,agent,2,2022-03-12,2022-03-27,high
TI0006384,TXN0004844,INTM00039,broker,2,2022-12-22,2023-01-03,medium
TI0006385,TXN0004267,INTM00016,broker,1,2022-12-27,2023-01-17,medium
TI0006386,TXN0004340,INTM00012,payment_processor,1,2023-04-16,2023-05-01,medium
TI0006387,TXN0000997,INTM00041,freight_forwarder,2,2022-03-27,2022-04-17,medium
TI0006388,TXN0003950,INTM00035,correspondent_bank,1,2024-08-06,2024-08-22,high
TI0006389,TXN0002934,INTM00043,payment_processor,2,2022-02-05,2022-02-14,high
TI0006390,TXN0002863,INTM00040,agent,1,2024-01-13,2024-01-21,high
TI0006391,TXN0004708,INTM00004,correspondent_bank,1,2023-10-31,2023-11-15,high
TI0006392,TXN0004447,INTM00021,broker,1,2023-08-25,2023-09-20,high
TI0006393,TXN0003438,INTM00008,freight_forwarder,1,2023-01-17,2023-01-25,medium
TI0006394,TXN0005212,INTM00044,freight_forwarder,1,2024-03-05,2024-03-17,high
TI0006395,TXN0000054,INTM00025,payment_processor,2,2024-11-12,2024-12-11,high
TI0006396,TXN0004543,INTM00029,agent,1,2024-04-11,2024-04-20,high
TI0006397,TXN0005046,INTM00040,broker,2,2023-06-04,2023-06-15,high
TI0006398,TXN0001531,INTM00009,agent,1,2024-10-30,2024-11-16,high
TI0006399,TXN0002222,INTM00012,broker,1,2024-10-23,2024-11-03,high
TI0006400,TXN0001218,INTM00020,broker,1,2024-12-01,2024-12-19,high
TI0006401,TXN0001544,INTM00032,payment_processor,1,2024-12-01,2024-12-09,high
TI0006402,TXN0003397,INTM00013,correspondent_bank,2,2022-06-17,2022-07-15,high
TI0006403,TXN0004260,INTM00012,freight_forwarder,2,2024-01-23,2024-01-31,high
TI0006404,TXN0002370,INTM00033,correspondent_bank,2,2024-02-15,2024-03-02,high
TI0006405,TXN0002700,INTM00003,agent,1,2024-05-23,2024-06-03,high
